"Codi","Nom","Codi comarca","Nom comarca","UTM X","UTM Y","Longitud","Latitud","Georeferència"
"252516","Vilanova de Segrià","33","Segrià","301,897.7607","4,620,599.498","0.618737616","41.71252913","POINT (0.618737616 41.71252913)"
"250208","Almatret","33","Segrià","284,313.6132","4,575,880.752","0.42358212","41.30556557","POINT (0.42358212 41.30556557)"
"251924","Sant Guim de Freixenet","32","Segarra","368,349.0233","4,612,766.171","1.418867212","41.65577667","POINT (1.418867212 41.65577667)"
"172095","Vall-llobrega","10","Baix Empordà","510,533.4242","4,636,520.129","3.126951014","41.88053534","POINT (3.126951014 41.88053534)"
"251266","Llavorsí","26","Pallars Sobirà","352,821.7111","4,706,565.435","1.208870332","42.49746019","POINT (1.208870332 42.49746019)"
"082628","Sant Vicenç de Castellet","07","Bages","405,395.4519","4,613,267.702","1.863615971","41.6655524","POINT (1.863615971 41.6655524)"
"080288","Cabrera d'Anoia","06","Anoia","391,755.9067","4,592,595.962","1.703544417","41.47766643","POINT (1.703544417 41.47766643)"
"430458","Colldejou","08","Baix Camp","322,666.7691","4,552,013.341","0.888307781","41.10005832","POINT (0.888307781 41.10005832)"
"080060","Arenys de Mar","21","Maresme","462,623.081","4,603,191.138","2.551624094","41.57953396","POINT (2.551624094 41.57953396)"
"171404","Port de la Selva, el","02","Alt Empordà","516,849.2729","4,687,391.751","3.204538207","42.33859809","POINT (3.204538207 42.33859809)"
"081075","Lliçà d'Amunt","41","Vallès Oriental","436,626.8023","4,606,585.544","2.239433257","41.60846679","POINT (2.239433257 41.60846679)"
"082460","Santa Eugènia de Berga","24","Osona","440,539.3342","4,638,961.664","2.283148117","41.90035853","POINT (2.283148117 41.90035853)"
"172155","Vilablareix","20","Gironès","482,930.442","4,644,553.351","2.794042045","41.95277439","POINT (2.794042045 41.95277439)"
"080517","Castellar del Vallès","40","Vallès Occidental","423,990.1566","4,607,828.419","2.087635113","41.61855701","POINT (2.087635113 41.61855701)"
"082251","Sant Martí d'Albars","43","Lluçanès","423,356.4162","4,653,295.817","2.074148562","42.02796555","POINT (2.074148562 42.02796555)"
"250058","Alàs i Cerc","04","Alt Urgell","377,131.6224","4,689,896.224","1.508172662","42.35162992","POINT (1.508172662 42.35162992)"
"250772","Coll de Nargó","04","Alt Urgell","360,883.3869","4,670,415.268","1.315645723","42.17351957","POINT (1.315645723 42.17351957)"
"431589","Vallclara","16","Conca de Barberà","331,255.7367","4,582,596.406","0.982069891","41.37720472","POINT (0.982069891 41.37720472)"
"082418","Sant Sadurní d'Osormort","24","Osona","448,689.316","4,639,064.603","2.381388572","41.90185693","POINT (2.381388572 41.90185693)"
"081629","Hostalets de Pierola, els","06","Anoia","397,455.962","4,598,745.929","1.770752125","41.53379831","POINT (1.770752125 41.53379831)"
"431233","Reus","08","Baix Camp","341,290.6532","4,557,689.967","1.108491969","41.15501639","POINT (1.108491969 41.15501639)"
"082969","Vallromanes","41","Vallès Oriental","441,467.1895","4,598,037.046","2.298353915","41.53184295","POINT (2.298353915 41.53184295)"
"250313","Arres","39","Aran","312,695.873","4,736,146.785","0.711147895","42.75497977","POINT (0.711147895 42.75497977)"
"170813","Gualta","10","Baix Empordà","508,581.5145","4,652,945.17","3.103665683","42.02849475","POINT (3.103665683 42.02849475)"
"172214","Vilafant","02","Alt Empordà","494,868.2787","4,677,162.117","2.937795096","42.24663345","POINT (2.937795096 42.24663345)"
"430265","Benissanet","30","Ribera d'Ebre","301,274.6626","4,547,742.734","0.635144854","41.05667231","POINT (0.635144854 41.05667231)"
"080850","Font-rubí","03","Alt Penedès","387,260.8464","4,585,587.986","1.651028415","41.41394001","POINT (1.651028415 41.41394001)"
"430173","Argentera, l'","08","Baix Camp","324,530.5255","4,556,096.416","0.909320776","41.1372189","POINT (0.909320776 41.1372189)"
"171903","Serinyà","28","Pla de l'Estany","478,982.5201","4,668,644.579","2.745542768","42.16965629","POINT (2.745542768 42.16965629)"
"251462","Navès","35","Solsonès","387,084.477","4,649,816.68","1.636754845","41.99226914","POINT (1.636754845 41.99226914)"
"080266","Brull, el","24","Osona","442,317.3569","4,629,662.628","2.305489017","41.81674111","POINT (2.305489017 41.81674111)"
"252189","Tarrés","18","Garrigues","334,555.7801","4,587,596.389","1.020144555","41.42290082","POINT (1.020144555 41.42290082)"
"259046","Castell de Mur","25","Pallars Jussà","324,379.4359","4,662,135.123","0.87642989","42.09165825","POINT (0.87642989 42.09165825)"
"250812","Espluga Calba, l'","18","Garrigues","333,455.839","4,595,621.409","1.004775522","41.49491526","POINT (1.004775522 41.49491526)"
"430640","Gandesa","37","Terra Alta","284,784.6512","4,547,698.676","0.439107295","41.05208342","POINT (0.439107295 41.05208342)"
"252402","Vallfogona de Balaguer","23","Noguera","318,449.8425","4,624,546.899","0.816350796","41.75200775","POINT (0.816350796 41.75200775)"
"252173","Tàrrega","38","Urgell","345,027.1185","4,612,177.501","1.139054429","41.64628389","POINT (1.139054429 41.64628389)"
"172001","Tortellà","19","Garrotxa","469,442.6574","4,675,692.502","2.629675788","42.23281673","POINT (2.629675788 42.23281673)"
"430350","Cabacés","29","Priorat","310,105.5989","4,568,696.545","0.733664655","41.24738484","POINT (0.733664655 41.24738484)"
"251538","Omellons, els","18","Garrigues","329,726.6661","4,596,398.221","0.95990685","41.5011244","POINT (0.95990685 41.5011244)"
"259078","Torrefeta i Florejacs","32","Segarra","356,578.3476","4,623,949.901","1.274869878","41.75443314","POINT (1.274869878 41.75443314)"
"081688","Pontons","03","Alt Penedès","376,030.8318","4,585,971.071","1.516619317","41.41573587","POINT (1.516619317 41.41573587)"
"252332","Torre-serona","33","Segrià","302,800.1839","4,616,178.606","0.631037175","41.67296782","POINT (0.631037175 41.67296782)"
"431378","Sant Jaume dels Domenys","12","Baix Penedès","379,380.7389","4,573,021.026","1.559265423","41.29963282","POINT (1.559265423 41.29963282)"
"250426","Baronia de Rialb, la","23","Noguera","350,451.2313","4,643,819.355","1.19618638","41.93217702","POINT (1.19618638 41.93217702)"
"431439","Savallà del Comtat","16","Conca de Barberà","358,173.5859","4,600,448.16","1.299624351","41.54312796","POINT (1.299624351 41.54312796)"
"250030","Agramunt","38","Urgell","342,006.097","4,627,871.394","1.098635444","41.78696984","POINT (1.098635444 41.78696984)"
"431212","Rasquera","30","Ribera d'Ebre","297,911.1401","4,541,689.821","0.597134391","41.00136649","POINT (0.597134391 41.00136649)"
"171735","Sant Martí Vell","20","Gironès","494,312.5162","4,651,978.276","2.931303885","42.01981256","POINT (2.931303885 42.01981256)"
"251977","Sant Guim de la Plana","32","Segarra","360,731.1031","4,624,821.248","1.324595827","41.76301707","POINT (1.324595827 41.76301707)"
"082325","Sant Pere de Riudebitlles","03","Alt Penedès","391,529.9744","4,589,881.813","1.701326925","41.45319447","POINT (1.701326925 41.45319447)"
"251039","Granyanella","32","Segarra","352,490.0102","4,614,259.294","1.228114284","41.66644177","POINT (1.228114284 41.66644177)"
"082649","Sant Vicenç de Montalt","21","Maresme","459,050.0908","4,603,153.468","2.508766296","41.57901954","POINT (2.508766296 41.57901954)"
"082299","Sant Mateu de Bages","07","Bages","394,705.1795","4,627,986.995","1.732630684","41.79675681","POINT (1.732630684 41.79675681)"
"250236","Alpicat","33","Segrià","296,455.9333","4,615,621.721","0.55507915","41.66636078","POINT (0.55507915 41.66636078)"
"080235","Bigues i Riells del Fai","41","Vallès Oriental","434,102.5437","4,614,475.505","2.208271917","41.67932227","POINT (2.208271917 41.67932227)"
"081461","Olesa de Bonesvalls","03","Alt Penedès","403,861.8179","4,578,437.849","1.850758765","41.35170451","POINT (1.850758765 41.35170451)"
"430363","Cabra del Camp","01","Alt Camp","355,930.7865","4,584,071.221","1.276657071","41.39527897","POINT (1.276657071 41.39527897)"
"170754","Garrigàs","02","Alt Empordà","496,213.6653","4,671,261.292","2.954141859","42.19349642","POINT (2.954141859 42.19349642)"
"081580","Papiol, el","11","Baix Llobregat","417,372.9103","4,587,855.761","2.010961168","41.43802425","POINT (2.010961168 41.43802425)"
"080977","Gualba","41","Vallès Oriental","458,577.5692","4,620,146.188","2.501920371","41.7320464","POINT (2.501920371 41.7320464)"
"081982","Sant Antoni de Vilamajor","41","Vallès Oriental","450,111.1572","4,613,707.552","2.400660571","41.67356956","POINT (2.400660571 41.67356956)"
"250215","Almenar","33","Segrià","297,893.284","4,630,216.604","0.567375973","41.79806557","POINT (0.567375973 41.79806557)"
"251333","Maials","33","Segrià","291,252.6693","4,582,269.296","0.504199067","41.36488195","POINT (0.504199067 41.36488195)"
"430075","Aleixar, l'","08","Baix Camp","336,175.0031","4,562,981.828","1.046140895","41.20164042","POINT (1.046140895 41.20164042)"
"251399","Montellà i Martinet","15","Cerdanya","392,554.4104","4,690,585.606","1.695252157","42.36012031","POINT (1.695252157 42.36012031)"
"082233","Sant Llorenç Savall","40","Vallès Occidental","421,738.7071","4,614,606.511","2.059726584","41.67938291","POINT (2.059726584 41.67938291)"
"082726","Sora","24","Osona","430,536.4961","4,662,385.776","2.159795294","42.11049281","POINT (2.159795294 42.11049281)"
"080364","Calonge de Segarra","06","Anoia","374,756.1034","4,622,060.137","1.493838563","41.74049243","POINT (1.493838563 41.74049243)"
"081173","Masies de Voltregà, les","24","Osona","436,656.431","4,652,545.715","2.23487791","42.02239373","POINT (2.23487791 42.02239373)"
"252483","Vilanova de Bellpuig","27","Pla d'Urgell","330,134.5632","4,609,016.145","0.961223054","41.61479322","POINT (0.961223054 41.61479322)"
"082711","Sobremunt","43","Lluçanès","431,038.4343","4,654,123.76","2.166839648","42.03613271","POINT (2.166839648 42.03613271)"
"081727","Premià de Mar","21","Maresme","446,306.9968","4,593,332.55","2.35678569","41.4898095","POINT (2.35678569 41.4898095)"
"171019","Massanes","34","Selva","471,069.2672","4,623,905.409","2.651939379","41.76645821","POINT (2.651939379 41.76645821)"
"171254","Pardines","31","Ripollès","435,234.6731","4,684,758.775","2.214123574","42.3123746","POINT (2.214123574 42.3123746)"
"171557","Salt","20","Gironès","482,771.8501","4,647,027.408","2.792056075","41.97505395","POINT (2.792056075 41.97505395)"
"431074","Pira","16","Conca de Barberà","349,780.0175","4,587,378.537","1.202295244","41.42393","POINT (1.202295244 41.42393)"
"171432","Rabós","02","Alt Empordà","502,281.8313","4,691,895.277","3.027717715","42.37933638","POINT (3.027717715 42.37933638)"
"251919","Sanaüja","32","Segarra","359,723.102","4,637,365.977","1.309506069","41.87578021","POINT (1.309506069 41.87578021)"
"081350","Montmeló","41","Vallès Oriental","437,277.081","4,600,256.712","2.247898536","41.55151721","POINT (2.247898536 41.55151721)"
"430304","Bonastre","12","Baix Penedès","369,230.6578","4,564,421.089","1.439913737","41.22061386","POINT (1.439913737 41.22061386)"
"170486","Castell d'Aro, Platja d'Aro i s'Agaró","10","Baix Empordà","505,571.3629","4,629,510.156","3.067081286","41.81744775","POINT (3.067081286 41.81744775)"
"170388","Campllong","20","Gironès","485,999.3965","4,637,878.318","2.831229783","41.89271449","POINT (2.831229783 41.89271449)"
"082457","Santa Coloma de Gramenet","13","Barcelonès","433,843.1131","4,589,254.633","2.207934468","41.45214935","POINT (2.207934468 41.45214935)"
"081326","Montmajor","14","Berguedà","395,250.3666","4,652,484.029","1.734842842","42.01741553","POINT (1.734842842 42.01741553)"
"252445","Vilagrassa","38","Urgell","342,315.1051","4,612,454.168","1.106432042","41.64824278","POINT (1.106432042 41.64824278)"
"081712","Prats de Lluçanès","43","Lluçanès","419,560.6937","4,651,192.638","2.028590923","42.00864672","POINT (2.028590923 42.00864672)"
"089058","Palma de Cervelló, la","11","Baix Llobregat","414,018.883","4,584,916.781","1.971237761","41.41120333","POINT (1.971237761 41.41120333)"
"430521","Xerta","09","Baix Ebre","288,653.3384","4,531,444.596","0.490652464","40.90681676","POINT (0.490652464 40.90681676)"
"250740","Ciutadilla","38","Urgell","344,804.1952","4,602,776.412","1.138813382","41.56160701","POINT (1.138813382 41.56160701)"
"170715","Fontcoberta","28","Pla de l'Estany","482,607.4016","4,665,660.525","2.789517726","42.14286976","POINT (2.789517726 42.14286976)"
"080641","Castellterçol","42","Moianès","426,879.1884","4,622,566.742","2.12050299","41.75156183","POINT (2.12050299 41.75156183)"
"251689","Poal, el","27","Pla d'Urgell","321,614.7276","4,616,287.056","0.856863782","41.67837959","POINT (0.856863782 41.67837959)"
"251023","Granja d'Escarp, la","33","Segrià","278,716.5462","4,588,586.582","0.352158006","41.41837797","POINT (0.352158006 41.41837797)"
"251556","Organyà","04","Alt Urgell","361,932.4739","4,674,526.523","1.327366452","42.21071699","POINT (1.327366452 42.21071699)"
"082830","Tona","24","Osona","436,012.2851","4,633,411.689","2.229175918","41.85002154","POINT (2.229175918 41.85002154)"
"252398","Valls de Valira, les","04","Alt Urgell","372,950.6394","4,693,020.261","1.456737734","42.37908342","POINT (1.456737734 42.37908342)"
"251214","Les","39","Aran","312,758.4569","4,742,276.697","0.709878949","42.81015343","POINT (0.709878949 42.81015343)"
"171289","Pau","02","Alt Empordà","509,631.7897","4,684,895.211","3.1168817","42.31623673","POINT (3.1168817 42.31623673)"
"172333","Vilobí d'Onyar","34","Selva","478,671.9431","4,637,414.879","2.742918474","41.88837663","POINT (2.742918474 41.88837663)"
"250693","Castelló de Farfanya","23","Noguera","311,249.9846","4,632,317.808","0.727346844","41.82026728","POINT (0.727346844 41.82026728)"
"081189","Masnou, el","21","Maresme","443,144.9831","4,592,174.572","2.319018119","41.47916172","POINT (2.319018119 41.47916172)"
"170144","Vajol, la","02","Alt Empordà","483,569.823","4,694,628.424","2.800342985","42.40378073","POINT (2.800342985 42.40378073)"
"252108","Soses","33","Segrià","290,382.3505","4,600,976.129","0.487312034","41.5329964","POINT (0.487312034 41.5329964)"
"170025","Aiguaviva","20","Gironès","480,301.4259","4,642,929.369","2.762375415","41.93808642","POINT (2.762375415 41.93808642)"
"082401","Sant Sadurní d'Anoia","03","Alt Penedès","398,665.8717","4,586,559.901","1.787300544","41.42421161","POINT (1.787300544 41.42421161)"
"431779","Vinebre","30","Ribera d'Ebre","297,926.9615","4,562,007.666","0.590646848","41.18423376","POINT (0.590646848 41.18423376)"
"250479","Bellcaire d'Urgell","23","Noguera","325,887.8635","4,625,165.28","0.905573979","41.7592389","POINT (0.905573979 41.7592389)"
"430944","Móra la Nova","30","Ribera d'Ebre","302,723.822","4,552,533.291","0.650840627","41.10014239","POINT (0.650840627 41.10014239)"
"080636","Castellolí","06","Anoia","391,688.008","4,605,994.984","1.700317601","41.59831648","POINT (1.700317601 41.59831648)"
"251734","Pont de Suert, el","05","Alta Ribagorça","314,094.7952","4,697,520.266","0.740819954","42.40773167","POINT (0.740819954 42.40773167)"
"082883","Torrelles de Foix","03","Alt Penedès","380,353.5035","4,582,870.659","1.568940183","41.38847247","POINT (1.568940183 41.38847247)"
"081542","Pacs del Penedès","03","Alt Penedès","388,674.2443","4,579,744.506","1.669009697","41.36151537","POINT (1.669009697 41.36151537)"
"170871","Juià","20","Gironès","492,328.5115","4,651,773.291","2.907342846","42.01794949","POINT (2.907342846 42.01794949)"
"431384","Santa Bàrbara","22","Montsià","288,225.0816","4,510,070.778","0.492828019","40.71434449","POINT (0.492828019 40.71434449)"
"170643","Espolla","02","Alt Empordà","500,056.8067","4,693,220.297","3.000690169","42.39127293","POINT (3.000690169 42.39127293)"
"430430","Catllar, el","36","Tarragonès","359,596.9565","4,559,587.54","1.326137929","41.17547808","POINT (1.326137929 41.17547808)"
"439039","Camarles","09","Baix Ebre","303,480.1891","4,516,046.514","0.671407425","40.77191372","POINT (0.671407425 40.77191372)"
"080327","Caldes d'Estrac","21","Maresme","460,609.1379","4,602,425.615","2.527515728","41.57254213","POINT (2.527515728 41.57254213)"
"082520","Barberà del Vallès","40","Vallès Occidental","426,959.8889","4,596,387.751","2.124669407","41.51579636","POINT (2.124669407 41.51579636)"
"081859","Rubió","06","Anoia","380,928.0316","4,611,310.073","1.570183864","41.64464409","POINT (1.570183864 41.64464409)"
"089024","Vilanova del Vallès","41","Vallès Oriental","440,707.0423","4,600,509.604","2.288998615","41.55405656","POINT (2.288998615 41.55405656)"
"170059","Far d'Empordà, el","02","Alt Empordà","499,700.7203","4,677,750.275","2.996371933","42.25194737","POINT (2.996371933 42.25194737)"
"080885","Garriga, la","41","Vallès Oriental","440,564.1531","4,615,083.627","2.285838545","41.68530786","POINT (2.285838545 41.68530786)"
"080497","Casserres","14","Berguedà","404,059.0429","4,652,019.979","1.841287149","42.0143601","POINT (1.841287149 42.0143601)"
"082331","Sant Pere de Torelló","24","Osona","441,773.5608","4,658,398.106","2.29610097","42.07549518","POINT (2.29610097 42.07549518)"
"252234","Torà","35","Solsonès","367,336.1549","4,630,246.206","1.402811908","41.81299173","POINT (1.402811908 41.81299173)"
"252228","Tiurana","23","Noguera","355,520.2742","4,648,473.324","1.256157847","41.97501877","POINT (1.256157847 41.97501877)"
"250328","Arsèguel","04","Alt Urgell","383,281.6294","4,689,621.177","1.582876907","42.35010072","POINT (1.582876907 42.35010072)"
"080749","Cubelles","17","Garraf","388,708.216","4,562,724.75","1.672526156","41.20825098","POINT (1.672526156 41.20825098)"
"252430","Vielha e Mijaran","39","Aran","319,414.434","4,730,070.703","0.795126455","42.70191316","POINT (0.795126455 42.70191316)"
"430666","Garidells, els","01","Alt Camp","353,080.5924","4,563,246.21","1.247606439","41.20726471","POINT (1.247606439 41.20726471)"
"170329","Cadaqués","02","Alt Empordà","522,741.7868","4,681,818.107","3.275849152","42.28825155","POINT (3.275849152 42.28825155)"
"082922","Vallbona d'Anoia","06","Anoia","392,319.0133","4,597,286.949","1.709448701","41.51998537","POINT (1.709448701 41.51998537)"
"080018","Abrera","11","Baix Llobregat","408,399.9631","4,596,650.842","1.902237925","41.5162579","POINT (1.902237925 41.5162579)"
"252521","Vila-sana","27","Pla d'Urgell","327,452.4416","4,614,497.094","0.927470734","41.6635538","POINT (0.927470734 41.6635538)"
"430918","Mont-ral","01","Alt Camp","340,644.8525","4,572,354.109","1.096974798","41.28690992","POINT (1.096974798 41.28690992)"
"170669","Figueres","02","Alt Empordà","496,774.3097","4,679,445.634","2.960886614","42.2672096","POINT (2.960886614 42.2672096)"
"170139","Begur","10","Baix Empordà","517,182.2096","4,644,740.438","3.20732264","41.95445697","POINT (3.20732264 41.95445697)"
"081944","Sant Adrià de Besòs","13","Barcelonès","434,643.9291","4,586,795.628","2.217787409","41.43006742","POINT (2.217787409 41.43006742)"
"171848","Santa Pau","19","Garrotxa","464,443.5761","4,665,950.524","2.569688975","42.14486776","POINT (2.569688975 42.14486776)"
"170681","Foixà","10","Baix Empordà","499,836.541","4,654,091.238","2.998025075","42.03886374","POINT (2.998025075 42.03886374)"
"250984","Gavet de la Conca","25","Pallars Jussà","328,106.3616","4,665,546.559","0.920462441","42.12318799","POINT (0.920462441 42.12318799)"
"082858","Torelló","24","Osona","438,808.4549","4,655,273.703","2.260585184","42.04713193","POINT (2.260585184 42.04713193)"
"251305","Maldà","38","Urgell","336,552.4871","4,601,792.075","1.040176789","41.55110193","POINT (1.040176789 41.55110193)"
"081614","Piera","06","Anoia","395,145.9458","4,597,039.944","1.743364446","41.5181362","POINT (1.743364446 41.5181362)"
"251109","Guissona","32","Segarra","357,761.9545","4,627,282.388","1.288303003","41.78464838","POINT (1.288303003 41.78464838)"
"170767","Garrigoles","10","Baix Empordà","502,520.6025","4,661,681.229","3.030486814","42.10721936","POINT (3.030486814 42.10721936)"
"430419","Caseres","37","Terra Alta","268,891.3421","4,546,680.759","0.25057195","41.03856857","POINT (0.25057195 41.03856857)"
"080039","Alella","21","Maresme","441,165.0786","4,593,820.13","2.295144857","41.49384008","POINT (2.295144857 41.49384008)"
"082975","Veciana","06","Anoia","374,161.0315","4,612,684.127","1.488662991","41.65597683","POINT (1.488662991 41.65597683)"
"250019","Abella de la Conca","25","Pallars Jussà","342,356.4132","4,669,446.456","1.091706045","42.1612871","POINT (1.091706045 42.1612871)"
"430862","Montblanc","16","Conca de Barberà","346,250.3161","4,582,215.193","1.161386523","41.37677696","POINT (1.161386523 41.37677696)"
"171479","Ripoll","31","Ripollès","433,191.2585","4,672,415.64","2.19075318","42.20104761","POINT (2.19075318 42.20104761)"
"082785","Taradell","24","Osona","440,818.9048","4,636,011.583","2.286813911","41.87381066","POINT (2.286813911 41.87381066)"
"080826","Fogars de la Selva","34","Selva","472,676.2433","4,620,417.392","2.671432557","41.73509888","POINT (2.671432557 41.73509888)"
"252000","Sarroca de Lleida","33","Segrià","296,355.7587","4,592,596.686","0.561683506","41.45912928","POINT (0.561683506 41.45912928)"
"431482","Tarragona","36","Tarragonès","353,446.6264","4,553,261.879","1.254358212","41.11743424","POINT (1.254358212 41.11743424)"
"083089","Viver i Serrateix","14","Berguedà","398,763.3121","4,644,582.99","1.778623024","41.94672926","POINT (1.778623024 41.94672926)"
"172121","Vidrà","24","Osona","442,947.5252","4,663,633.684","2.309780855","42.12273222","POINT (2.309780855 42.12273222)"
"430271","Bisbal de Montsant, la","29","Priorat","309,334.9154","4,572,365.386","0.723326471","41.28022562","POINT (0.723326471 41.28022562)"
"083015","Viladecans","11","Baix Llobregat","417,945.6478","4,574,289.048","2.019652409","41.31589677","POINT (2.019652409 41.31589677)"
"081115","Malla","24","Osona","436,483.3166","4,637,467.693","2.234413951","41.88658813","POINT (2.234413951 41.88658813)"
"250642","Castellar de la Ribera","35","Solsonès","368,825.0693","4,653,505.64","1.415558053","42.02265254","POINT (1.415558053 42.02265254)"
"082877","Torrelavit","03","Alt Penedès","393,905.8835","4,589,085.94","1.729905868","41.44634498","POINT (1.729905868 41.44634498)"
"172109","Ventalló","02","Alt Empordà","502,222.6377","4,666,361.239","3.026900742","42.14937061","POINT (3.026900742 42.14937061)"
"170519","Cistella","02","Alt Empordà","487,481.715","4,679,595.371","2.848205461","42.26846438","POINT (2.848205461 42.26846438)"
"080898","Gavà","11","Baix Llobregat","416,687.8882","4,573,217.703","2.004774201","41.30611887","POINT (2.004774201 41.30611887)"
"431520","Torre de l'Espanyol, la","30","Ribera d'Ebre","300,812.3469","4,562,722.903","0.624788569","41.1913854","POINT (0.624788569 41.1913854)"
"430751","Margalef","29","Priorat","311,930.6325","4,572,771.537","0.754172771","41.28448996","POINT (0.754172771 41.28448996)"
"251850","Ribera d'Urgellet","04","Alt Urgell","366,721.7905","4,685,760.988","1.382781138","42.31268837","POINT (1.382781138 42.31268837)"
"170084","Anglès","34","Selva","469,981.4259","4,645,045.45","2.637779014","41.95681994","POINT (2.637779014 41.95681994)"
"252094","Sort","26","Pallars Sobirà","346,236.3597","4,697,305.032","1.131249289","42.4128257","POINT (1.131249289 42.4128257)"
"080556","Castellcir","42","Moianès","429,250.1995","4,623,561.726","2.148900039","41.76073745","POINT (2.148900039 41.76073745)"
"252192","Tarroja de Segarra","32","Segarra","356,664.0697","4,621,288.273","1.2765416","41.73048601","POINT (1.2765416 41.73048601)"
"170849","Isòvol","15","Cerdanya","404,306.991","4,694,589.765","1.837272363","42.39770976","POINT (1.837272363 42.39770976)"
"431726","Vilaverd","16","Conca de Barberà","347,492.4068","4,577,756.342","1.177353406","41.33686977","POINT (1.177353406 41.33686977)"
"170583","Crespià","28","Pla de l'Estany","483,312.6405","4,670,645.389","2.797909523","42.18778054","POINT (2.797909523 42.18778054)"
"250254","Naut Aran","39","Aran","328,219.0312","4,730,433.036","0.902445048","42.70719246","POINT (0.902445048 42.70719246)"
"172057","Ullastret","10","Baix Empordà","505,664.5177","4,649,863.187","3.068398309","42.00076286","POINT (3.068398309 42.00076286)"
"081445","Olvan","14","Berguedà","409,558.4015","4,656,682.558","1.906973539","42.05699767","POINT (1.906973539 42.05699767)"
"082227","Sant Llorenç d'Hortons","03","Alt Penedès","401,832.9127","4,591,362.884","1.824413228","41.46785877","POINT (1.824413228 41.46785877)"
"170947","Llívia","15","Cerdanya","416,291.4804","4,701,917.665","1.981799668","42.46507864","POINT (1.981799668 42.46507864)"
"251961","Sant Esteve de la Sarga","25","Pallars Jussà","315,037.0836","4,661,032.081","0.763893912","42.0795858","POINT (0.763893912 42.0795858)"
"252477","Vilamòs","39","Aran","313,931.8688","4,735,296.774","0.726519814","42.74763184","POINT (0.726519814 42.74763184)"
"171642","Sant Hilari Sacalm","34","Selva","459,202.6416","4,636,441.406","2.508315363","41.87884392","POINT (2.508315363 41.87884392)"
"080082","Argençola","06","Anoia","370,337.9773","4,606,261.146","1.444155159","41.59753198","POINT (1.444155159 41.59753198)"
"170622","Escala, l'","02","Alt Empordà","511,056.5995","4,663,670.167","3.133767625","42.12505878","POINT (3.133767625 42.12505878)"
"172240","Vilallonga de Ter","31","Ripollès","443,353.7895","4,686,831.159","2.312432131","42.3316703","POINT (2.312432131 42.3316703)"
"431172","Prat de Comte","37","Terra Alta","281,711.7261","4,540,175.884","0.405237276","40.98356815","POINT (0.405237276 40.98356815)"
"250946","Foradada","23","Noguera","335,106.1638","4,638,046.462","1.012813872","41.87715685","POINT (1.012813872 41.87715685)"
"431573","Ulldemolins","29","Priorat","322,264.074","4,576,721.186","0.876332184","41.32238367","POINT (0.876332184 41.32238367)"
"250024","Àger","23","Noguera","314,774.2392","4,652,108.639","0.763537783","41.99921535","POINT (0.763537783 41.99921535)"
"080752","Dosrius","21","Maresme","450,483.0915","4,604,945.536","2.405853754","41.59467541","POINT (2.405853754 41.59467541)"
"082037","Sant Cebrià de Vallalta","21","Maresme","466,627.1368","4,607,605.417","2.599410003","41.619471","POINT (2.599410003 41.619471)"
"081825","Pont de Vilomara i Rocafort, el","07","Bages","406,029.1147","4,617,091.892","1.87062396","41.70006581","POINT (1.87062396 41.70006581)"
"171156","Ordis","02","Alt Empordà","492,301.3061","4,674,071.015","2.906720201","42.21877299","POINT (2.906720201 42.21877299)"
"170405","Canet d'Adri","20","Gironès","478,235.5026","4,653,512.401","2.737062442","42.03334923","POINT (2.737062442 42.03334923)"
"430786","Masdenverge","22","Montsià","291,513.0301","4,510,099.395","0.531709388","40.71544069","POINT (0.531709388 40.71544069)"
"170998","Meranges","15","Cerdanya","400,238.8503","4,699,984.779","1.786916351","42.44577443","POINT (1.786916351 42.44577443)"
"082397","Sant Quirze Safaja","42","Moianès","429,561.1718","4,619,846.717","2.153080364","41.72730742","POINT (2.153080364 41.72730742)"
"082384","Sant Quirze del Vallès","40","Vallès Occidental","423,335.9989","4,598,317.731","2.080999131","41.53283954","POINT (2.080999131 41.53283954)"
"431732","Vilella Alta, la","29","Priorat","314,035.5848","4,566,068.511","0.781334275","41.22464309","POINT (0.781334275 41.22464309)"
"171609","Sant Feliu de Guíxols","10","Baix Empordà","502,359.9977","4,625,400.441","3.028398912","41.7804477","POINT (3.028398912 41.7804477)"
"251044","Granyena de Segarra","32","Segarra","353,907.976","4,609,469.276","1.246309237","41.62357853","POINT (1.246309237 41.62357853)"
"171833","Sant Aniol de Finestres","19","Garrotxa","468,099.5125","4,656,827.483","2.614430985","42.06286032","POINT (2.614430985 42.06286032)"
"252075","Solsona","35","Solsonès","377,184.5875","4,650,247.013","1.517179245","41.99466233","POINT (1.517179245 41.99466233)"
"171143","Olot","19","Garrotxa","457,418.1165","4,670,243.781","2.484354623","42.18318266","POINT (2.484354623 42.18318266)"
"081666","Pobla de Lillet, la","14","Berguedà","415,409.5858","4,677,307.914","1.974683055","42.24338043","POINT (1.974683055 42.24338043)"
"250117","Alcarràs","33","Segrià","293,564.9227","4,604,204.306","0.524318402","41.56287362","POINT (0.524318402 41.56287362)"
"250273","Anglesola","38","Urgell","340,258.6552","4,613,694.269","1.081418917","41.65899697","POINT (1.081418917 41.65899697)"
"431009","Pallaresos, els","36","Tarragonès","355,043.479","4,559,663.432","1.271857414","41.17535981","POINT (1.271857414 41.17535981)"
